id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed 
4122092,beijing_grid_104,2018-05-29 04:00:00,CLEAR_DAY,17.0,844.3075,39.0,339.49,29.98
4122093,beijing_grid_105,2018-05-29 04:00:00,CLEAR_DAY,28.0,1006.512,13.0,229.56,6.58
4122094,beijing_grid_106,2018-05-29 04:00:00,CLEAR_DAY,28.0,1005.3281,14.0,224.23,5.68
4122095,beijing_grid_107,2018-05-29 04:00:00,CLEAR_DAY,28.0,1004.1441,14.0,216.97,4.84
4122096,beijing_grid_108,2018-05-29 04:00:00,CLEAR_DAY,28.0,995.7023,15.0,221.1,3.9
4122097,beijing_grid_109,2018-05-29 04:00:00,CLEAR_DAY,28.0,980.0025,16.0,246.18,3.2
4122098,beijing_grid_110,2018-05-29 04:00:00,CLEAR_DAY,28.0,964.3027,17.0,276.19,3.31
4122099,beijing_grid_111,2018-05-29 04:00:00,CLEAR_DAY,28.0,948.7961,19.0,310.9,6.66
4122100,beijing_grid_112,2018-05-29 04:00:00,CLEAR_DAY,28.0,933.2895,20.0,320.97,10.77
4122101,beijing_grid_113,2018-05-29 04:00:00,CLEAR_DAY,25.5,917.0852,21.0,324.19,15.26
4122102,beijing_grid_114,2018-05-29 04:00:00,CLEAR_DAY,23.2,900.1831,23.0,325.02,19.98
4122103,beijing_grid_115,2018-05-29 04:00:00,CLEAR_DAY,24.0,883.281,25.0,325.53,24.71
4122104,beijing_grid_116,2018-05-29 04:00:00,CLEAR_DAY,24.0,902.6909,24.0,320.48,26.5
4122105,beijing_grid_117,2018-05-29 04:00:00,CLEAR_DAY,24.0,922.1008,23.0,316.09,28.47
4122106,beijing_grid_118,2018-05-29 04:00:00,CLEAR_DAY,24.0,926.5517,23.0,313.21,28.48
4122107,beijing_grid_119,2018-05-29 04:00:00,CLEAR_DAY,23.0,915.6554,23.0,311.4,26.3
4122108,beijing_grid_120,2018-05-29 04:00:00,CLEAR_DAY,24.0,905.5353,24.0,308.76,24.45
4122109,beijing_grid_121,2018-05-29 04:00:00,CLEAR_DAY,24.0,891.9082,27.0,318.19,24.45
4122110,beijing_grid_122,2018-05-29 04:00:00,CLEAR_DAY,24.0,878.2811,29.0,327.37,25.11
4122111,beijing_grid_123,2018-05-29 04:00:00,CLEAR_DAY,17.0,865.5495,32.0,333.8,26.35
4122112,beijing_grid_124,2018-05-29 04:00:00,CLEAR_DAY,17.0,853.7133,36.0,337.62,27.83
4122113,beijing_grid_125,2018-05-29 04:00:00,CLEAR_DAY,17.0,841.8771,40.0,341.05,29.42
4122114,beijing_grid_126,2018-05-29 04:00:00,CLEAR_DAY,28.0,1007.4592,13.0,238.57,7.28
4122115,beijing_grid_127,2018-05-29 04:00:00,CLEAR_DAY,28.0,1006.2472,13.0,234.78,6.78
4122116,beijing_grid_128,2018-05-29 04:00:00,CLEAR_DAY,29.0,1005.373,14.0,234.09,6.98
4122117,beijing_grid_129,2018-05-29 04:00:00,CLEAR_DAY,28.0,998.7996,14.0,234.73,5.67
4122118,beijing_grid_130,2018-05-29 04:00:00,CLEAR_DAY,29.0,987.5403,16.0,250.94,5.12
4122119,beijing_grid_131,2018-05-29 04:00:00,CLEAR_DAY,29.0,976.281,17.0,269.18,5.05
4122120,beijing_grid_132,2018-05-29 04:00:00,CLEAR_DAY,29.0,958.0482,18.0,303.27,7.46
4122121,beijing_grid_133,2018-05-29 04:00:00,CLEAR_DAY,29.0,939.8154,20.0,318.05,11.1
4122122,beijing_grid_134,2018-05-29 04:00:00,CLEAR_DAY,29.0,924.7036,21.0,323.15,15.89
4122123,beijing_grid_135,2018-05-29 04:00:00,CLEAR_DAY,32.0,912.7128,23.0,324.27,21.5
4122124,beijing_grid_136,2018-05-29 04:00:00,CLEAR_DAY,24.0,900.7219,24.0,324.93,27.13
4122125,beijing_grid_137,2018-05-29 04:00:00,CLEAR_DAY,23.0,911.4532,23.0,320.02,28.13
4122126,beijing_grid_138,2018-05-29 04:00:00,CLEAR_DAY,23.0,923.7969,23.0,314.81,29.53
4122127,beijing_grid_139,2018-05-29 04:00:00,CLEAR_DAY,24.0,923.0681,23.0,313.09,28.56
4122128,beijing_grid_140,2018-05-29 04:00:00,CLEAR_DAY,23.0,914.1038,23.0,312.46,25.69
4122129,beijing_grid_141,2018-05-29 04:00:00,CLEAR_DAY,23.0,905.1394,24.0,311.67,22.83
4122130,beijing_grid_142,2018-05-29 04:00:00,CLEAR_DAY,24.0,894.5038,26.0,321.91,23.41
4122131,beijing_grid_143,2018-05-29 04:00:00,CLEAR_DAY,23.0,883.8682,28.0,331.36,24.69
4122132,beijing_grid_144,2018-05-29 04:00:00,CLEAR_DAY,21.0,874.2213,31.0,336.82,26.19
4122133,beijing_grid_145,2018-05-29 04:00:00,CLEAR_DAY,21.0,865.563,35.0,338.94,27.46
4122134,beijing_grid_146,2018-05-29 04:00:00,CLEAR_DAY,21.0,856.9048,38.0,340.87,28.77
4122135,beijing_grid_147,2018-05-29 04:00:00,CLEAR_DAY,28.0,1008.4065,13.0,245.85,8.13
4122136,beijing_grid_148,2018-05-29 04:00:00,CLEAR_DAY,28.0,1006.8477,13.0,241.9,8.3
4122137,beijing_grid_149,2018-05-29 04:00:00,CLEAR_DAY,29.0,1005.9263,13.0,238.51,7.98
4122138,beijing_grid_150,2018-05-29 04:00:00,CLEAR_DAY,29.0,1001.8968,14.0,241.68,7.6
4122139,beijing_grid_151,2018-05-29 04:00:00,CLEAR_DAY,29.0,995.0781,15.0,253.09,7.06
4122140,beijing_grid_152,2018-05-29 04:00:00,CLEAR_DAY,29.0,988.2593,16.0,265.8,6.84
4122141,beijing_grid_153,2018-05-29 04:00:00,CLEAR_DAY,29.0,967.3003,18.0,297.19,8.36
4122142,beijing_grid_154,2018-05-29 04:00:00,CLEAR_DAY,29.0,942.8248,20.0,317.92,12.57
4122143,beijing_grid_155,2018-05-29 04:00:00,CLEAR_DAY,29.0,932.3221,21.0,322.18,16.52
4122144,beijing_grid_156,2018-05-29 04:00:00,CLEAR_DAY,32.0,925.2425,22.0,323.62,23.03
4122145,beijing_grid_157,2018-05-29 04:00:00,CLEAR_DAY,32.0,918.1628,23.0,324.43,29.54
4122146,beijing_grid_158,2018-05-29 04:00:00,CLEAR_DAY,24.0,920.2156,23.0,319.62,29.76
4122147,beijing_grid_159,2018-05-29 04:00:00,CLEAR_DAY,24.0,922.2683,22.0,314.91,30.19
4122148,beijing_grid_160,2018-05-29 04:00:00,CLEAR_DAY,24.0,919.5844,23.0,312.97,28.63
4122149,beijing_grid_161,2018-05-29 04:00:00,CLEAR_DAY,24.0,912.164,23.0,313.84,24.95
4122150,beijing_grid_162,2018-05-29 04:00:00,CLEAR_DAY,24.0,904.7435,23.0,315.01,21.28
4122151,beijing_grid_163,2018-05-29 04:00:00,CLEAR_DAY,23.0,897.0994,25.0,325.95,22.48
4122152,beijing_grid_164,2018-05-29 04:00:00,CLEAR_DAY,21.0,889.4553,27.0,335.47,24.4
4122153,beijing_grid_165,2018-05-29 04:00:00,CLEAR_DAY,21.0,882.8931,30.0,339.86,26.1
4122154,beijing_grid_166,2018-05-29 04:00:00,CLEAR_DAY,21.0,877.4127,33.0,340.29,27.11
4122155,beijing_grid_167,2018-05-29 04:00:00,CLEAR_DAY,21.0,871.9324,36.0,340.68,28.13
4122156,beijing_grid_168,2018-05-29 04:00:00,CLEAR_DAY,29.0,1008.9418,12.0,253.16,8.82
4122157,beijing_grid_169,2018-05-29 04:00:00,CLEAR_DAY,29.0,1007.7826,13.0,250.02,9.03
4122158,beijing_grid_170,2018-05-29 04:00:00,CLEAR_DAY,29.0,1006.6234,13.0,247.04,9.27
4122159,beijing_grid_171,2018-05-29 04:00:00,CLEAR_DAY,29.0,1005.6097,13.0,247.62,9.39
4122160,beijing_grid_172,2018-05-29 04:00:00,CLEAR_DAY,29.0,1000.3641,15.0,259.54,8.6
4122161,beijing_grid_173,2018-05-29 04:00:00,CLEAR_DAY,29.0,996.5776,15.0,269.9,8.39
4122162,beijing_grid_174,2018-05-29 04:00:00,CLEAR_DAY,29.0,977.3678,17.0,296.17,9.38
4122163,beijing_grid_175,2018-05-29 04:00:00,CLEAR_DAY,29.0,958.1579,19.0,314.47,11.83
4122164,beijing_grid_176,2018-05-29 04:00:00,CLEAR_DAY,28.0,945.468,20.0,322.06,16.45
4122165,beijing_grid_177,2018-05-29 04:00:00,CLEAR_DAY,28.0,939.2981,21.0,323.58,22.61
4122166,beijing_grid_178,2018-05-29 04:00:00,CLEAR_DAY,28.0,933.1281,21.0,324.45,28.78
4122167,beijing_grid_179,2018-05-29 04:00:00,CLEAR_DAY,28.0,930.3073,22.0,319.76,28.69
4122168,beijing_grid_180,2018-05-29 04:00:00,CLEAR_DAY,25.0,927.4864,22.0,315.07,28.79
4122169,beijing_grid_181,2018-05-29 04:00:00,CLEAR_DAY,25.0,923.0877,22.0,313.67,27.23
4122170,beijing_grid_182,2018-05-29 04:00:00,CLEAR_DAY,25.0,917.1112,23.0,315.89,23.89
4122171,beijing_grid_183,2018-05-29 04:00:00,CLEAR_DAY,25.0,911.1346,23.0,318.84,20.6
4122172,beijing_grid_184,2018-05-29 04:00:00,CLEAR_DAY,24.0,903.6103,25.0,328.84,22.06
4122173,beijing_grid_185,2018-05-29 04:00:00,CLEAR_DAY,21.0,895.9463,27.0,339.13,24.55
4122174,beijing_grid_186,2018-05-29 04:00:00,CLEAR_DAY,21.0,890.232,29.0,340.62,25.67
4122175,beijing_grid_187,2018-05-29 04:00:00,CLEAR_DAY,20.0,888.266,32.0,338.45,26.03
4122176,beijing_grid_188,2018-05-29 04:00:00,CLEAR_DAY,21.0,881.8651,35.0,338.83,27.21
4122177,beijing_grid_189,2018-05-29 04:00:00,CLEAR_DAY,29.0,1009.0653,12.0,260.94,9.4
4122178,beijing_grid_190,2018-05-29 04:00:00,CLEAR_DAY,29.0,1008.096,13.0,258.77,9.85
4122179,beijing_grid_191,2018-05-29 04:00:00,CLEAR_DAY,29.0,1007.1266,13.0,256.79,10.31
4122180,beijing_grid_192,2018-05-29 04:00:00,CLEAR_DAY,29.0,1006.4433,13.0,260.98,10.89
4122181,beijing_grid_193,2018-05-29 04:00:00,CLEAR_DAY,29.0,1004.6017,14.0,273.39,10.61
4122182,beijing_grid_194,2018-05-29 04:00:00,CLEAR_DAY,29.0,1001.236,15.0,278.08,9.86
4122183,beijing_grid_195,2018-05-29 04:00:00,CLEAR_DAY,29.0,988.2506,16.0,298.77,10.46
4122184,beijing_grid_196,2018-05-29 04:00:00,CLEAR_DAY,29.0,976.523,17.0,320.79,13.15
4122185,beijing_grid_197,2018-05-29 04:00:00,CLEAR_DAY,28.0,964.1414,18.0,322.8,15.67
4122186,beijing_grid_198,2018-05-29 04:00:00,CLEAR_DAY,28.0,954.8796,19.0,324.17,20.25
4122187,beijing_grid_199,2018-05-29 04:00:00,CLEAR_DAY,28.0,945.6177,20.0,325.04,24.83
4122188,beijing_grid_200,2018-05-29 04:00:00,CLEAR_DAY,28.0,941.7283,21.0,320.56,24.91
4122189,beijing_grid_201,2018-05-29 04:00:00,CLEAR_DAY,25.0,937.839,21.0,316.14,25.13
4122190,beijing_grid_202,2018-05-29 04:00:00,CLEAR_DAY,25.0,933.578,22.0,315.45,24.36
4122191,beijing_grid_203,2018-05-29 04:00:00,CLEAR_DAY,25.0,928.9453,22.0,318.79,22.54
4122192,beijing_grid_204,2018-05-29 04:00:00,CLEAR_DAY,25.0,924.3126,23.0,322.71,20.81
4122193,beijing_grid_205,2018-05-29 04:00:00,CLEAR_DAY,25.0,914.0364,25.0,330.34,22.07
4122194,beijing_grid_206,2018-05-29 04:00:00,CLEAR_DAY,21.0,903.7601,27.0,337.03,23.68
4122195,beijing_grid_207,2018-05-29 04:00:00,CLEAR_DAY,21.0,896.2381,29.0,339.0,24.88
4122196,beijing_grid_208,2018-05-29 04:00:00,CLEAR_DAY,20.0,891.4704,32.0,337.01,25.47
4122197,beijing_grid_209,2018-05-29 04:00:00,CLEAR_DAY,21.0,886.7028,35.0,335.11,26.1
4122198,beijing_grid_210,2018-05-29 04:00:00,CLEAR_DAY,29.0,1009.1889,12.0,267.7,10.13
4122199,beijing_grid_211,2018-05-29 04:00:00,CLEAR_DAY,28.0,1008.2904,12.0,268.02,11.09
4122200,beijing_grid_212,2018-05-29 04:00:00,CLEAR_DAY,29.0,1007.6297,13.0,264.58,11.59
4122201,beijing_grid_213,2018-05-29 04:00:00,CLEAR_DAY,29.0,1006.9708,13.0,267.77,11.75
4122202,beijing_grid_214,2018-05-29 04:00:00,CLEAR_DAY,29.0,1006.4327,14.0,275.81,11.5
4122203,beijing_grid_215,2018-05-29 04:00:00,CLEAR_DAY,29.0,1005.8945,15.0,284.05,11.47
4122204,beijing_grid_216,2018-05-29 04:00:00,CLEAR_DAY,29.0,999.1333,15.0,300.88,11.56
4122205,beijing_grid_217,2018-05-29 04:00:00,CLEAR_DAY,29.0,992.3722,15.0,316.19,12.59
4122206,beijing_grid_218,2018-05-29 04:00:00,CLEAR_DAY,29.0,982.8148,16.0,323.61,14.89
4122207,beijing_grid_219,2018-05-29 04:00:00,CLEAR_DAY,28.0,970.461,18.0,324.92,17.89
4122208,beijing_grid_220,2018-05-29 04:00:00,CLEAR_DAY,28.0,958.1073,20.0,325.86,20.89
4122209,beijing_grid_221,2018-05-29 04:00:00,CLEAR_DAY,28.0,953.1494,20.0,321.66,21.13
4122210,beijing_grid_222,2018-05-29 04:00:00,CLEAR_DAY,29.0,948.1915,21.0,317.57,21.49
4122211,beijing_grid_223,2018-05-29 04:00:00,CLEAR_DAY,25.0,944.0682,21.0,317.71,21.53
4122212,beijing_grid_224,2018-05-29 04:00:00,CLEAR_DAY,25.0,940.7794,22.0,322.06,21.26
4122213,beijing_grid_225,2018-05-29 04:00:00,CLEAR_DAY,25.0,931.2958,24.0,328.92,21.42
4122214,beijing_grid_226,2018-05-29 04:00:00,CLEAR_DAY,25.0,924.4624,25.0,331.83,22.1
4122215,beijing_grid_227,2018-05-29 04:00:00,CLEAR_DAY,25.0,911.4342,27.0,336.67,23.26
4122216,beijing_grid_228,2018-05-29 04:00:00,CLEAR_DAY,21.0,902.2442,29.0,337.28,24.11
4122217,beijing_grid_229,2018-05-29 04:00:00,CLEAR_DAY,20.0,896.8923,32.0,334.11,24.57
4122218,beijing_grid_230,2018-05-29 04:00:00,CLEAR_DAY,21.0,891.5405,35.0,331.07,25.11
4122219,beijing_grid_231,2018-05-29 04:00:00,CLEAR_DAY,29.0,1009.0911,12.0,279.01,10.69
4122220,beijing_grid_232,2018-05-29 04:00:00,CLEAR_DAY,29.0,1008.5629,12.0,275.36,11.28
4122221,beijing_grid_233,2018-05-29 04:00:00,CLEAR_DAY,28.0,1007.9642,13.0,274.38,12.12
4122222,beijing_grid_234,2018-05-29 04:00:00,CLEAR_DAY,29.0,1007.3323,13.0,277.66,12.53
4122223,beijing_grid_235,2018-05-29 04:00:00,CLEAR_DAY,29.0,1006.6673,14.0,285.06,12.67
4122224,beijing_grid_236,2018-05-29 04:00:00,CLEAR_DAY,29.0,1006.0023,14.0,292.19,13.0
4122225,beijing_grid_237,2018-05-29 04:00:00,CLEAR_DAY,29.0,1001.6559,15.0,304.58,13.07
4122226,beijing_grid_238,2018-05-29 04:00:00,CLEAR_DAY,29.0,999.0537,15.0,317.02,14.21
4122227,beijing_grid_239,2018-05-29 04:00:00,CLEAR_DAY,29.0,990.9617,16.0,322.49,15.27
4122228,beijing_grid_240,2018-05-29 04:00:00,CLEAR_DAY,28.0,980.1926,17.0,324.18,18.0
4122229,beijing_grid_241,2018-05-29 04:00:00,CLEAR_DAY,28.0,974.2626,18.0,324.85,19.41
4122230,beijing_grid_242,2018-05-29 04:00:00,CLEAR_DAY,28.0,969.7749,19.0,320.86,19.55
4122231,beijing_grid_243,2018-05-29 04:00:00,CLEAR_DAY,28.0,965.2871,19.0,316.95,19.79
4122232,beijing_grid_244,2018-05-29 04:00:00,CLEAR_DAY,29.0,957.2966,20.0,317.26,19.92
4122233,beijing_grid_245,2018-05-29 04:00:00,CLEAR_DAY,25.0,945.8032,22.0,321.71,19.96
4122234,beijing_grid_246,2018-05-29 04:00:00,CLEAR_DAY,25.0,934.3098,23.0,326.11,20.11
4122235,beijing_grid_247,2018-05-29 04:00:00,CLEAR_DAY,25.0,924.7918,25.0,330.21,20.76
4122236,beijing_grid_248,2018-05-29 04:00:00,CLEAR_DAY,24.0,915.2738,26.0,334.05,21.51
4122237,beijing_grid_249,2018-05-29 04:00:00,CLEAR_DAY,21.0,905.9692,28.0,334.61,22.05
4122238,beijing_grid_250,2018-05-29 04:00:00,CLEAR_DAY,21.0,896.8781,31.0,332.17,22.36
4122239,beijing_grid_251,2018-05-29 04:00:00,CLEAR_DAY,21.0,887.7869,34.0,329.79,22.72
4122240,beijing_grid_252,2018-05-29 04:00:00,CLEAR_DAY,29.0,1009.1345,12.0,284.6,10.99
4122241,beijing_grid_253,2018-05-29 04:00:00,CLEAR_DAY,29.0,1008.7166,12.0,283.8,11.98
4122242,beijing_grid_254,2018-05-29 04:00:00,CLEAR_DAY,29.0,1008.2987,13.0,283.12,12.98
4122243,beijing_grid_255,2018-05-29 04:00:00,CLEAR_DAY,29.0,1007.6938,13.0,286.18,13.64
4122244,beijing_grid_256,2018-05-29 04:00:00,CLEAR_DAY,29.0,1006.9019,14.0,292.59,14.11
4122245,beijing_grid_257,2018-05-29 04:00:00,CLEAR_DAY,29.0,1006.1101,14.0,298.52,14.74
4122246,beijing_grid_258,2018-05-29 04:00:00,CLEAR_DAY,29.0,1004.1786,15.0,307.51,14.61
4122247,beijing_grid_259,2018-05-29 04:00:00,CLEAR_DAY,29.0,1002.6753,15.0,320.25,15.26
4122248,beijing_grid_260,2018-05-29 04:00:00,CLEAR_DAY,29.0,1001.9815,15.0,320.69,15.26
4122249,beijing_grid_261,2018-05-29 04:00:00,CLEAR_DAY,28.0,999.2203,16.0,322.25,16.66
4122250,beijing_grid_262,2018-05-29 04:00:00,CLEAR_DAY,28.0,989.9663,17.0,322.13,17.84
4122251,beijing_grid_263,2018-05-29 04:00:00,CLEAR_DAY,29.0,987.7968,18.0,318.82,17.76
4122252,beijing_grid_264,2018-05-29 04:00:00,CLEAR_DAY,29.0,982.3828,18.0,316.22,18.09
4122253,beijing_grid_265,2018-05-29 04:00:00,CLEAR_DAY,29.0,970.525,20.0,316.73,18.31
4122254,beijing_grid_266,2018-05-29 04:00:00,CLEAR_DAY,29.0,950.827,22.0,321.31,18.65
4122255,beijing_grid_267,2018-05-29 04:00:00,CLEAR_DAY,25.0,931.129,24.0,325.69,19.12
4122256,beijing_grid_268,2018-05-29 04:00:00,CLEAR_DAY,24.0,925.1212,24.0,328.38,19.44
4122257,beijing_grid_269,2018-05-29 04:00:00,CLEAR_DAY,25.0,919.1134,25.0,330.97,19.8
4122258,beijing_grid_270,2018-05-29 04:00:00,CLEAR_DAY,21.0,909.6943,27.0,331.42,20.06
4122259,beijing_grid_271,2018-05-29 04:00:00,CLEAR_DAY,21.0,896.8638,30.0,329.8,20.19
4122260,beijing_grid_272,2018-05-29 04:00:00,CLEAR_DAY,21.0,884.0333,33.0,328.21,20.33
4122261,beijing_grid_273,2018-05-29 04:00:00,CLEAR_DAY,29.0,1009.1452,12.0,291.99,11.64
4122262,beijing_grid_274,2018-05-29 04:00:00,CLEAR_DAY,29.0,1008.7811,12.0,291.13,12.75
4122263,beijing_grid_275,2018-05-29 04:00:00,CLEAR_DAY,29.0,1008.4171,13.0,290.41,13.86
4122264,beijing_grid_276,2018-05-29 04:00:00,CLEAR_DAY,29.0,1007.8339,13.0,292.91,14.75
4122265,beijing_grid_277,2018-05-29 04:00:00,CLEAR_DAY,29.0,1006.8196,14.0,301.18,16.33
4122266,beijing_grid_278,2018-05-29 04:00:00,CLEAR_DAY,29.0,1006.2295,15.0,302.84,16.42
4122267,beijing_grid_279,2018-05-29 04:00:00,CLEAR_DAY,29.0,1005.3765,15.0,311.65,16.72
4122268,beijing_grid_280,2018-05-29 04:00:00,CLEAR_DAY,29.0,1004.7443,15.0,317.67,17.17
4122269,beijing_grid_281,2018-05-29 04:00:00,CLEAR_DAY,29.0,1004.2846,15.0,318.95,17.24
4122270,beijing_grid_282,2018-05-29 04:00:00,CLEAR_DAY,29.0,1001.6525,16.0,320.89,16.77
4122271,beijing_grid_283,2018-05-29 04:00:00,CLEAR_DAY,29.0,999.2499,16.0,320.67,16.78
4122272,beijing_grid_284,2018-05-29 04:00:00,CLEAR_DAY,28.0,996.3897,17.0,318.58,16.81
4122273,beijing_grid_285,2018-05-29 04:00:00,CLEAR_DAY,29.0,992.4793,18.0,314.75,16.75
4122274,beijing_grid_286,2018-05-29 04:00:00,CLEAR_DAY,29.0,978.9563,19.0,316.18,16.9
4122275,beijing_grid_287,2018-05-29 04:00:00,CLEAR_DAY,29.0,954.7029,22.0,321.12,17.21
4122276,beijing_grid_288,2018-05-29 04:00:00,CLEAR_DAY,29.0,930.4495,24.0,325.86,17.64
4122277,beijing_grid_289,2018-05-29 04:00:00,CLEAR_DAY,25.0,927.5027,24.0,327.76,17.95
4122278,beijing_grid_290,2018-05-29 04:00:00,CLEAR_DAY,25.0,924.556,25.0,329.58,18.28
4122279,beijing_grid_291,2018-05-29 04:00:00,CLEAR_DAY,25.0,915.7392,27.0,330.12,18.5
4122280,beijing_grid_292,2018-05-29 04:00:00,CLEAR_DAY,21.0,901.0525,30.0,329.43,18.61
4122281,beijing_grid_293,2018-05-29 04:00:00,CLEAR_DAY,23.0,886.3658,33.0,328.75,18.71
4122282,beijing_grid_294,2018-05-29 04:00:00,CLEAR_DAY,29.0,1009.1939,12.0,298.73,12.39
4122283,beijing_grid_295,2018-05-29 04:00:00,CLEAR_DAY,29.0,1008.7551,13.0,297.62,13.51
4122284,beijing_grid_296,2018-05-29 04:00:00,CLEAR_DAY,29.0,1008.3194,13.0,296.62,14.7
4122285,beijing_grid_297,2018-05-29 04:00:00,CLEAR_DAY,29.0,1007.7528,14.0,298.37,15.78
4122286,beijing_grid_298,2018-05-29 04:00:00,CLEAR_DAY,29.0,1006.9216,14.0,304.29,17.55
4122287,beijing_grid_299,2018-05-29 04:00:00,CLEAR_DAY,29.0,1006.2438,15.0,307.52,18.38
4122288,beijing_grid_300,2018-05-29 04:00:00,CLEAR_DAY,29.0,1005.7525,15.0,310.67,18.2
4122289,beijing_grid_301,2018-05-29 04:00:00,CLEAR_DAY,29.0,1005.1444,16.0,315.38,18.55
4122290,beijing_grid_302,2018-05-29 04:00:00,CLEAR_DAY,29.0,1004.4306,16.0,317.97,18.27
4122291,beijing_grid_303,2018-05-29 04:00:00,CLEAR_DAY,29.0,1003.6112,16.0,318.63,17.26
4122292,beijing_grid_304,2018-05-29 04:00:00,CLEAR_DAY,29.0,1002.654,16.0,318.15,16.06
4122293,beijing_grid_305,2018-05-29 04:00:00,CLEAR_DAY,29.0,999.7431,17.0,316.81,16.05
4122294,beijing_grid_306,2018-05-29 04:00:00,CLEAR_DAY,29.0,997.5139,19.0,312.8,15.37
4122295,beijing_grid_307,2018-05-29 04:00:00,CLEAR_DAY,29.0,982.5904,20.0,315.62,15.7
4122296,beijing_grid_308,2018-05-29 04:00:00,CLEAR_DAY,29.0,957.4309,22.0,321.21,15.62
4122297,beijing_grid_309,2018-05-29 04:00:00,CLEAR_DAY,27.0,932.2715,24.0,326.8,15.69
4122298,beijing_grid_310,2018-05-29 04:00:00,CLEAR_DAY,27.0,931.9365,24.0,328.66,16.29
4122299,beijing_grid_311,2018-05-29 04:00:00,CLEAR_DAY,27.0,931.6014,24.0,330.38,16.9
4122300,beijing_grid_312,2018-05-29 04:00:00,CLEAR_DAY,21.8,924.104,26.0,331.35,17.34
4122301,beijing_grid_313,2018-05-29 04:00:00,CLEAR_DAY,22.0,909.4443,29.0,331.64,17.61
4122302,beijing_grid_314,2018-05-29 04:00:00,CLEAR_DAY,23.0,894.7845,32.0,331.92,17.88
4122303,beijing_grid_315,2018-05-29 04:00:00,CLEAR_DAY,29.0,1009.2425,12.0,304.63,13.29
4122304,beijing_grid_316,2018-05-29 04:00:00,CLEAR_DAY,29.0,1008.7322,13.0,303.26,14.49
4122305,beijing_grid_317,2018-05-29 04:00:00,CLEAR_DAY,29.0,1008.2218,13.0,302.1,15.7
4122306,beijing_grid_318,2018-05-29 04:00:00,CLEAR_DAY,29.0,1007.6716,14.0,303.13,16.93
4122307,beijing_grid_319,2018-05-29 04:00:00,CLEAR_DAY,29.0,1007.0817,14.0,305.9,18.23
4122308,beijing_grid_320,2018-05-29 04:00:00,CLEAR_DAY,29.0,1006.4917,15.0,308.29,19.57
4122309,beijing_grid_321,2018-05-29 04:00:00,CLEAR_DAY,29.0,1005.9609,15.0,311.65,20.08
4122310,beijing_grid_322,2018-05-29 04:00:00,CLEAR_DAY,29.0,1005.4301,16.0,314.83,20.65
4122311,beijing_grid_323,2018-05-29 04:00:00,CLEAR_DAY,28.0,1005.2486,16.0,316.4,20.09
4122312,beijing_grid_324,2018-05-29 04:00:00,CLEAR_DAY,28.0,1005.4595,16.0,316.53,17.79
4122313,beijing_grid_325,2018-05-29 04:00:00,CLEAR_DAY,28.0,1004.6991,17.0,316.27,15.69
4122314,beijing_grid_326,2018-05-29 04:00:00,CLEAR_DAY,28.0,1002.3482,18.0,314.38,15.21
4122315,beijing_grid_327,2018-05-29 04:00:00,CLEAR_DAY,28.0,1000.5311,19.0,313.49,14.8
4122316,beijing_grid_328,2018-05-29 04:00:00,CLEAR_DAY,27.0,986.2245,20.0,314.96,14.51
4122317,beijing_grid_329,2018-05-29 04:00:00,CLEAR_DAY,27.0,960.159,22.0,321.31,14.04
4122318,beijing_grid_330,2018-05-29 04:00:00,CLEAR_DAY,27.0,934.0935,24.0,328.01,13.75
4122319,beijing_grid_331,2018-05-29 04:00:00,CLEAR_DAY,27.0,940.6848,24.0,332.12,14.42
4122320,beijing_grid_332,2018-05-29 04:00:00,CLEAR_DAY,27.0,938.6469,24.0,331.32,15.51
4122321,beijing_grid_333,2018-05-29 04:00:00,CLEAR_DAY,21.8,932.4689,25.0,332.74,16.18
4122322,beijing_grid_334,2018-05-29 04:00:00,CLEAR_DAY,23.0,917.836,28.0,334.11,16.64
4122323,beijing_grid_335,2018-05-29 04:00:00,CLEAR_DAY,23.0,903.2032,31.0,335.4,17.1
4122324,beijing_grid_336,2018-05-29 04:00:00,CLEAR_DAY,29.0,1009.1525,13.0,307.83,14.35
4122325,beijing_grid_337,2018-05-29 04:00:00,CLEAR_DAY,29.0,1008.728,13.0,306.56,15.51
4122326,beijing_grid_338,2018-05-29 04:00:00,CLEAR_DAY,29.0,1008.3034,14.0,305.46,16.68
4122327,beijing_grid_339,2018-05-29 04:00:00,CLEAR_DAY,29.0,1007.8691,14.0,306.08,17.69
4122328,beijing_grid_340,2018-05-29 04:00:00,CLEAR_DAY,29.0,1007.4251,15.0,308.15,18.56
4122329,beijing_grid_341,2018-05-29 04:00:00,CLEAR_DAY,29.0,1006.9812,15.0,310.04,19.46
4122330,beijing_grid_342,2018-05-29 04:00:00,CLEAR_DAY,29.0,1006.4804,16.0,313.27,20.25
4122331,beijing_grid_343,2018-05-29 04:00:00,CLEAR_DAY,29.0,1006.0315,16.0,315.46,20.88
4122332,beijing_grid_344,2018-05-29 04:00:00,CLEAR_DAY,28.0,1005.8281,16.0,316.72,21.17
4122333,beijing_grid_345,2018-05-29 04:00:00,CLEAR_DAY,28.0,1005.8863,17.0,317.15,18.36
4122334,beijing_grid_346,2018-05-29 04:00:00,CLEAR_DAY,28.0,1005.9189,17.0,317.45,16.66
