test_id,PM2.5,PM10,PMO3
guanyuan_aq#10,47.29700331,129.7888158,76.60592491
guanyuan_aq#11,49.04315801,134.8510693,74.0256912
guanyuan_aq#12,50.58880439,138.5752477,73.1030887
guanyuan_aq#13,51.95695487,139.8451433,73.62288869
guanyuan_aq#14,53.16799193,142.7017747,75.31135955
guanyuan_aq#15,54.23995669,157.67626,77.86388275
guanyuan_aq#16,55.18881977,167.415523,80.96999736
guanyuan_aq#17,56.02871772,162.8646311,84.33466351
guanyuan_aq#18,56.77216381,162.2360828,87.69498349
guanyuan_aq#19,57.43023433,156.9408853,90.83204258
guanyuan_aq#2,22.37983569,78.91866415,143.8328573
guanyuan_aq#20,58.01273361,161.2350013,93.57790688
guanyuan_aq#21,58.52834006,152.9848944,95.81812578
guanyuan_aq#22,58.98473549,146.6886211,97.49032264
guanyuan_aq#23,59.38871957,147.4273024,98.57961614
guanyuan_aq#24,59.74631108,145.9038825,99.11169823
guanyuan_aq#25,60.06283763,144.3452467,99.14441079
guanyuan_aq#26,60.34301503,143.3272853,98.75862097
guanyuan_aq#27,60.59101753,141.8161598,98.04910833
guanyuan_aq#28,60.81054001,141.045004,97.11605729
guanyuan_aq#29,61.00485305,140.3783001,96.0576105
guanyuan_aq#3,26.83774648,91.99240095,135.0225291
guanyuan_aq#30,61.17685165,140.5526147,94.96379346
guanyuan_aq#31,61.32909834,140.5240036,93.91197945
guanyuan_aq#32,61.46386138,139.7156243,92.96393536
guanyuan_aq#33,61.58314856,140.4631731,92.16437855
guanyuan_aq#34,61.68873708,140.5482426,91.54088805
guanyuan_aq#35,61.78220007,139.4056146,91.10495065
guanyuan_aq#36,61.86492999,138.6639144,90.85388495
guanyuan_aq#37,61.93815941,138.811636,90.77337169
guanyuan_aq#38,62.00297933,138.1915535,90.8403241
guanyuan_aq#39,62.06035549,132.447854,91.02585427
guanyuan_aq#4,30.91431119,101.7628136,124.9185262
guanyuan_aq#40,62.11114271,128.8016564,91.29812556
guanyuan_aq#41,62.15609765,131.0256477,91.62492364
guanyuan_aq#42,62.19589006,131.5668902,91.9758249
guanyuan_aq#43,62.23111282,134.0009135,92.32388731
guanyuan_aq#44,62.26229067,132.4147807,92.64683268
guanyuan_aq#45,62.28988813,136.0062304,92.92772764
guanyuan_aq#46,62.31431637,138.7596284,93.15520196
guanyuan_aq#47,62.33593933,138.5691835,93.32326707
guanyuan_aq#5,34.52583069,110.005587,114.396301
guanyuan_aq#6,37.73610463,115.1528462,104.2131241
guanyuan_aq#7,40.57850321,119.8910213,94.97823115
guanyuan_aq#8,43.0958977,125.7539226,87.13760909
guanyuan_aq#9,45.32432991,127.2385905,80.97198038
gucheng_aq#0,13.55575436,24.94592965,148.7491817
gucheng_aq#1,15.40362106,32.79973762,139.8498156
gucheng_aq#10,15.36524562,75.2205211,50.86333107
gucheng_aq#11,15.51726129,77.6835114,50.90825145
gucheng_aq#12,15.98595635,79.91271364,53.11775009
gucheng_aq#13,15.2331737,81.21600873,57.06441577
gucheng_aq#14,14.87247037,88.48902694,62.25479007
gucheng_aq#15,15.88094639,81.7941203,68.17189872
gucheng_aq#16,16.40183658,68.09649921,74.31401758
gucheng_aq#17,15.6308758,52.65372883,80.22746739
gucheng_aq#18,15.31231431,56.13577763,85.53192455
gucheng_aq#19,15.53419833,63.17469408,89.93744479
gucheng_aq#2,15.60038631,44.02239408,128.4957649
gucheng_aq#20,15.05235047,75.29436634,93.25307239
gucheng_aq#21,15.34460787,91.10336804,95.38750582
gucheng_aq#22,15.57151867,102.6880472,96.34278113
gucheng_aq#23,15.55713099,108.033599,96.20229559
gucheng_aq#24,15.50866233,110.0262102,95.1147183
gucheng_aq#25,15.24858174,112.373347,93.27542292
gucheng_aq#26,15.22088774,114.4803335,90.90704201
gucheng_aq#27,15.29990422,114.469898,88.24060026
gucheng_aq#28,15.22628166,115.65238,85.49845919
gucheng_aq#29,15.27224634,115.6969398,82.88002418
gucheng_aq#3,15.03897598,49.29732064,115.3812261
gucheng_aq#30,15.22094841,115.2978293,80.55085284
gucheng_aq#31,15.20992811,115.4405214,78.63548733
gucheng_aq#32,15.24277181,115.8386284,77.21403462
gucheng_aq#33,15.31311215,114.5737616,76.32225612
gucheng_aq#34,15.25398295,114.213207,75.95471541
gucheng_aq#35,15.23258729,116.7362189,76.07037854
gucheng_aq#36,15.16662014,117.923032,76.59996818
gucheng_aq#37,15.2725716,116.7318863,77.45434019
gucheng_aq#38,15.32333929,116.7662663,78.53317321
gucheng_aq#39,15.18139992,117.9551231,79.73333001
gucheng_aq#4,15.56206262,52.77818165,101.6372
gucheng_aq#40,15.1080865,118.9620632,80.95635358
gucheng_aq#41,15.21659646,120.0564423,82.11468867
gucheng_aq#42,15.26143284,119.9677065,83.13635984
gucheng_aq#43,15.23020346,118.9903061,83.96797797
gucheng_aq#44,15.29802181,117.0667121,84.57607897
gucheng_aq#45,15.25688764,118.6534107,84.94691353
gucheng_aq#46,15.22495076,117.1631812,85.08489901
gucheng_aq#47,15.22697577,118.366704,85.01001007
gucheng_aq#5,15.23548464,56.15765576,88.29484621
gucheng_aq#6,15.59995527,58.71026465,76.22676766
gucheng_aq#7,15.67825422,64.18262655,66.10671617
gucheng_aq#8,15.44490053,68.48351375,58.38817104
gucheng_aq#9,14.945134,73.61540736,53.30088103
huairou_aq#0,7.323709645,28.52162694,127.2040204
huairou_aq#1,7.323709645,42.87739393,125.1456286
huairou_aq#10,7.323709645,100.5021675,87.36800974
huairou_aq#11,7.323709645,102.0736766,86.29149407
huairou_aq#12,7.323709645,103.780613,85.35107531
huairou_aq#13,7.323709645,105.1921838,85.01199785
huairou_aq#14,7.323709645,106.5841032,85.06921021
huairou_aq#15,7.323709645,107.5669074,85.66145575
huairou_aq#16,7.323709645,108.549914,85.94235094
huairou_aq#17,7.323709645,109.8174384,86.05399498
huairou_aq#18,7.323709645,110.1935576,88.96670239
huairou_aq#19,7.323709645,110.6140607,90.8439753
huairou_aq#2,7.323709645,55.29194993,122.0551415
huairou_aq#20,7.323709645,111.3085942,92.82034634
huairou_aq#21,7.323709645,111.4788824,94.34722165
huairou_aq#22,7.323709645,111.7403826,95.38240633
huairou_aq#23,7.323709645,111.6543416,95.93362157
huairou_aq#24,7.323709645,112.0526072,96.37364564
huairou_aq#25,7.323709645,112.5617922,96.58895807
huairou_aq#26,7.323709645,112.9963266,96.61584823
huairou_aq#27,7.323709645,113.3557315,96.49334413
huairou_aq#28,7.323709645,113.6244573,96.26043908
huairou_aq#29,7.323709645,113.8772257,95.95391689
huairou_aq#3,7.323709645,65.56793925,117.4518752
huairou_aq#30,7.323709645,114.0877337,95.60676852
huairou_aq#31,7.323709645,114.2483505,95.24716166
huairou_aq#32,7.323709645,114.3942608,94.89790191
huairou_aq#33,7.323709645,114.4924468,94.57630986
huairou_aq#34,7.323709645,114.5871084,94.29443174
huairou_aq#35,7.323709645,114.6483713,94.0594998
huairou_aq#36,7.323709645,114.7092637,93.87456316
huairou_aq#37,7.323709645,114.7595929,93.739217
huairou_aq#38,7.323709645,114.8068498,93.65036824
huairou_aq#39,7.323709645,114.8416723,93.60298693
huairou_aq#4,7.323709645,72.94091615,112.443779
huairou_aq#40,7.323709645,114.8747437,93.59080441
huairou_aq#41,7.323709645,114.9135333,93.6069306
huairou_aq#42,7.323709645,114.928669,93.6443733
huairou_aq#43,7.323709645,114.9439351,93.69645145
huairou_aq#44,7.323709645,114.9652894,93.75710214
huairou_aq#45,7.323709645,114.9727632,93.82108693
huairou_aq#46,7.323709645,114.9819793,93.88410765
huairou_aq#47,7.323709645,114.9819812,93.94284472
huairou_aq#5,7.323709645,80.25531621,107.5022959
huairou_aq#6,7.323709645,86.36675575,102.3827121
huairou_aq#7,7.323709645,90.88953786,97.2234935
huairou_aq#8,7.323709645,95.15189934,92.49969402
huairou_aq#9,7.323709645,97.78681929,89.73658008
liulihe_aq#0,7.572760992,45.40252019,145.4936536
liulihe_aq#1,7.947678198,70.21328872,136.8763112
liulihe_aq#10,7.415760266,89.81298151,59.94135191
liulihe_aq#11,6.731517648,85.78897654,58.53588015
liulihe_aq#12,6.315107349,97.84231816,59.78939842
liulihe_aq#13,6.464449485,99.44618554,63.15493738
liulihe_aq#14,6.367027583,98.24343164,67.23992832
liulihe_aq#15,7.740660716,101.0029142,71.46764561
liulihe_aq#16,6.788094671,102.6470536,76.72527672
liulihe_aq#17,8.134644025,111.4495478,82.65210765
liulihe_aq#18,7.31749713,105.4518863,89.20084972
liulihe_aq#19,7.641513,89.19889023,93.26863022
liulihe_aq#2,8.703128386,82.13055211,127.1527031
liulihe_aq#20,8.296553414,95.88295947,95.19845171
liulihe_aq#21,8.653671876,88.19228808,96.52411625
liulihe_aq#22,8.607542336,101.8200845,97.56287816
liulihe_aq#23,8.510176857,108.158387,97.89812668
liulihe_aq#24,8.395378227,114.0101308,96.93244683
liulihe_aq#25,8.363787414,118.3126999,95.46066662
liulihe_aq#26,8.300132598,118.7821521,93.63862822
liulihe_aq#27,8.311991728,117.2160041,91.61840183
liulihe_aq#28,8.280649517,118.5552686,89.57606378
liulihe_aq#29,8.286455646,118.5466717,87.66042189
liulihe_aq#3,8.562385195,88.70108366,115.9852388
liulihe_aq#30,8.293559605,117.5121234,85.98690342
liulihe_aq#31,8.310618212,110.0102956,84.63481712
liulihe_aq#32,8.379123131,114.9472507,83.64763137
liulihe_aq#33,8.386510296,111.8140178,83.03575454
liulihe_aq#34,8.408607229,107.9160897,82.78121016
liulihe_aq#35,8.46626204,107.8763792,82.84356408
liulihe_aq#36,8.501349093,101.0768965,83.16647737
liulihe_aq#37,8.48876541,104.2679697,83.68431643
liulihe_aq#38,8.496974254,96.07132945,84.32834121
liulihe_aq#39,8.381230867,113.3666183,85.03210059
liulihe_aq#4,8.934352015,93.91533083,104.5313967
liulihe_aq#40,8.461494816,115.806946,85.73578141
liulihe_aq#41,8.348033529,115.2938643,86.38937316
liulihe_aq#42,8.416886957,118.6449999,86.95461755
liulihe_aq#43,8.38958513,120.0495748,87.40580324
liulihe_aq#44,8.334390919,120.2885279,87.72953851
liulihe_aq#45,8.304299842,120.0731032,87.92368534
liulihe_aq#46,8.308186753,119.1305265,87.99566811
liulihe_aq#47,8.316390843,119.2682748,87.96037954
liulihe_aq#5,8.865445341,96.06858734,93.59666662
liulihe_aq#6,8.781136132,99.44290502,83.47927163
liulihe_aq#7,8.578685971,99.49945496,72.6941082
liulihe_aq#8,7.765675155,107.4063074,68.97778671
liulihe_aq#9,7.67800488,108.0304366,62.84173959
mentougou_aq#0,10.96914653,38.16235636,150.9942547
mentougou_aq#1,11.13635762,40.5852166,145.5788309
mentougou_aq#10,11.1105261,40.01732028,86.17503792
mentougou_aq#11,10.83117657,40.42712993,85.08765466
mentougou_aq#12,11.12115749,40.94122848,85.09588645
mentougou_aq#13,10.85381117,40.48419362,85.97830238
mentougou_aq#14,10.58534839,39.76476533,87.50006307
mentougou_aq#15,10.64518086,38.84957564,89.43121856
mentougou_aq#16,10.52565573,38.48376003,91.56099248
mentougou_aq#17,10.32186958,37.99873465,93.70791322
mentougou_aq#18,10.19606637,37.76737833,95.72595657
mentougou_aq#19,10.40560488,37.93242425,97.50709608
mentougou_aq#2,10.93867573,41.43140986,138.1146429
mentougou_aq#20,10.41521913,38.17062276,98.98081594
mentougou_aq#21,10.31754904,38.48133903,100.1112312
mentougou_aq#22,10.47660815,38.35722926,100.892489
mentougou_aq#23,10.60608412,49.19687565,101.3431022
mentougou_aq#24,10.59654744,49.20748313,101.4998081
mentougou_aq#25,10.59654744,47.57678398,101.4114546
mentougou_aq#26,10.59654744,48.06009296,101.1333146
mentougou_aq#27,10.59654744,49.80730942,100.7221205
mentougou_aq#28,10.59654744,49.91354592,100.2320026
mentougou_aq#29,10.59654744,50.14129299,99.71141899
mentougou_aq#3,11.46748272,42.34707007,129.5104
mentougou_aq#30,10.59654744,50.18454402,99.20108142
mentougou_aq#31,10.59654744,50.0792822,98.73281341
mentougou_aq#32,10.59654744,49.12363477,98.32922897
mentougou_aq#33,10.59654744,48.18776486,98.00408763
mentougou_aq#34,10.59654744,48.39928062,97.76316581
mentougou_aq#35,10.59654744,49.18286002,97.60548277
mentougou_aq#36,10.59654744,49.68158094,97.52472794
mentougou_aq#37,10.59654744,49.37836705,97.51075458
mentougou_aq#38,10.59654744,48.63589842,97.55102694
mentougou_aq#39,10.59654744,47.43500364,97.63193439
mentougou_aq#4,11.16065228,41.4793713,120.5673146
mentougou_aq#40,10.59654744,47.05873095,97.73991187
mentougou_aq#41,10.59654744,46.06466661,97.86233157
mentougou_aq#42,10.59654744,46.68974369,97.9881525
mentougou_aq#43,10.59654744,47.12280611,98.10833373
mentougou_aq#44,10.59654744,46.65176533,98.21603159
mentougou_aq#45,10.59654744,47.20511796,98.3066111
mentougou_aq#46,10.59654744,46.43489385,98.37750845
mentougou_aq#47,10.59654744,47.00212816,98.42798377
mentougou_aq#5,10.97302953,41.94766768,111.9475697
mentougou_aq#6,10.87443096,42.09068283,104.1583756
mentougou_aq#7,10.77990455,42.5907991,97.54953215
mentougou_aq#8,10.94257325,41.43344115,92.32193499
mentougou_aq#9,10.95673083,40.03071057,88.54425551
miyun_aq#0,1.817419046,7.003061056,163.1659631
miyun_aq#1,1.817419046,15.87284715,161.5428469
miyun_aq#10,1.817419046,77.82040348,85.53241641
miyun_aq#11,1.817419046,81.64881318,81.04379536
miyun_aq#12,1.817419046,85.14606611,79.61127746
miyun_aq#13,1.817419046,88.22892698,76.78992712
miyun_aq#14,1.817419046,91.08203176,75.55199497
miyun_aq#15,1.817419046,93.42305165,75.64544607
miyun_aq#16,1.817419046,95.58956731,77.78724224
miyun_aq#17,1.817419046,97.48288446,81.56021105
miyun_aq#18,1.817419046,99.44452635,88.15267359
miyun_aq#19,1.817419046,100.9182414,93.29250797
miyun_aq#2,1.817419046,26.12018174,157.7250994
miyun_aq#20,1.817419046,102.4587297,97.02772676
miyun_aq#21,1.817419046,103.4915689,99.50335824
miyun_aq#22,1.817419046,104.6759401,103.3811552
miyun_aq#23,1.817419046,105.845089,106.439585
miyun_aq#24,1.817419046,106.4884882,108.1201517
miyun_aq#25,1.817419046,107.0915153,109.1942159
miyun_aq#26,1.817419046,107.5841411,109.734568
miyun_aq#27,1.817419046,108.014592,109.6856798
miyun_aq#28,1.817419046,108.4069509,109.2890143
miyun_aq#29,1.817419046,108.7611395,108.6001234
miyun_aq#3,1.817419046,35.7667917,150.8219842
miyun_aq#30,1.817419046,109.0712142,107.6347341
miyun_aq#31,1.817419046,109.3732107,106.5972461
miyun_aq#32,1.817419046,109.6099624,105.5034081
miyun_aq#33,1.817419046,109.8356534,104.3860338
miyun_aq#34,1.817419046,110.026579,103.3818325
miyun_aq#35,1.817419046,110.2034275,102.4653126
miyun_aq#36,1.817419046,110.3599387,101.6610618
miyun_aq#37,1.817419046,110.5006362,101.0385532
miyun_aq#38,1.817419046,110.624404,100.5449146
miyun_aq#39,1.817419046,110.7391531,100.1922177
miyun_aq#4,1.817419046,43.99954588,142.2801353
miyun_aq#40,1.817419046,110.8402054,100.0003994
miyun_aq#41,1.817419046,110.9313539,99.90828108
miyun_aq#42,1.817419046,111.0074299,99.92108763
miyun_aq#43,1.817419046,111.0809703,100.0311419
miyun_aq#44,1.817419046,111.1422322,100.1848763
miyun_aq#45,1.817419046,111.2038202,100.3875678
miyun_aq#46,1.817419046,111.2536478,100.6217254
miyun_aq#47,1.817419046,111.2959663,100.8500604
miyun_aq#5,1.817419046,51.17636891,134.0127181
miyun_aq#6,1.817419046,57.91202682,123.5772896
miyun_aq#7,1.817419046,62.6797226,110.4583764
miyun_aq#8,1.817419046,68.60254177,100.4797782
miyun_aq#9,1.817419046,73.18544783,92.53239624
miyunshuiku_aq#0,23.71492004,12.2875357,158.3234353
miyunshuiku_aq#1,23.51441278,12.67833461,160.4603048
miyunshuiku_aq#10,23.49898487,13.29926,129.0086169
miyunshuiku_aq#11,23.49898487,13.32791982,125.1401631
miyunshuiku_aq#12,23.49898487,13.21620163,121.8498304
miyunshuiku_aq#13,23.49898487,13.00689438,119.1741611
miyunshuiku_aq#14,23.49898487,13.18043627,117.1145758
miyunshuiku_aq#15,23.49898487,13.10292647,115.6443026
miyunshuiku_aq#16,23.49898487,13.75283013,114.7151069
miyunshuiku_aq#17,23.49898487,13.17386316,114.2636319
miyunshuiku_aq#18,23.49898487,13.08509317,114.2172165
miyunshuiku_aq#19,23.49898487,12.95165692,114.4990074
miyunshuiku_aq#2,23.49508958,12.69623783,160.8466788
miyunshuiku_aq#20,23.49898487,12.99688359,115.0322591
miyunshuiku_aq#21,23.49898487,13.14795679,115.7437893
miyunshuiku_aq#22,23.49898487,13.15639989,116.5666015
miyunshuiku_aq#23,23.49898487,13.26223473,117.4417152
miyunshuiku_aq#24,23.49898487,13.237878,118.3192768
miyunshuiku_aq#25,23.49898487,13.22966373,119.1590391
miyunshuiku_aq#26,23.49898487,13.22928742,119.9303134
miyunshuiku_aq#27,23.49898487,13.22541183,120.6114966
miyunshuiku_aq#28,23.49898487,13.22883421,121.1892795
miyunshuiku_aq#29,23.49898487,13.23060391,121.657633
miyunshuiku_aq#3,23.49845061,12.88062148,159.472949
miyunshuiku_aq#30,23.49898487,13.22306991,122.0166627
miyunshuiku_aq#31,23.49898487,13.24953385,122.2714076
miyunshuiku_aq#32,23.49898487,13.21417658,122.4306509
miyunshuiku_aq#33,23.49898487,13.22421482,122.5057916
miyunshuiku_aq#34,23.49898487,13.2166124,122.509818
miyunshuiku_aq#35,23.49898487,13.21600999,122.4564097
miyunshuiku_aq#36,23.49898487,13.21835822,122.3591825
miyunshuiku_aq#37,23.49898487,13.22275768,122.2310841
miyunshuiku_aq#38,23.49898487,13.21910998,122.0839372
miyunshuiku_aq#39,23.49898487,13.22073917,121.9281233
miyunshuiku_aq#4,23.49904203,12.71779959,156.5420465
miyunshuiku_aq#40,23.49898487,13.20707873,121.7723932
miyunshuiku_aq#41,23.49898487,13.21924814,121.623788
miyunshuiku_aq#42,23.49898487,13.22111401,121.4876534
miyunshuiku_aq#43,23.49898487,13.22391873,121.367728
miyunshuiku_aq#44,23.49898487,13.2229681,121.2662871
miyunshuiku_aq#45,23.49898487,13.21979267,121.1843248
miyunshuiku_aq#46,23.49898487,13.2196152,121.1217587
miyunshuiku_aq#47,23.49898487,13.21739064,121.0776432
miyunshuiku_aq#5,23.49899939,12.63360496,152.5740923
miyunshuiku_aq#6,23.49898437,12.99203977,147.9785548
miyunshuiku_aq#7,23.49898453,11.73300153,143.0676207
miyunshuiku_aq#8,23.49898486,13.4151457,138.1223841
miyunshuiku_aq#9,23.49898487,12.93757017,133.3773374
nansanhuan_aq#0,11.63233148,40.58098006,105.2380509
nansanhuan_aq#1,14.93868289,52.72683628,98.18758285
nansanhuan_aq#10,36.12902613,124.3344337,36.00085775
nansanhuan_aq#11,37.57133493,127.8432319,35.09149246
nansanhuan_aq#12,38.88578107,126.5758004,36.46907779
nansanhuan_aq#13,40.08369975,129.6077446,38.10127325
nansanhuan_aq#14,41.17542129,132.015286,40.61128748
nansanhuan_aq#15,42.17036021,136.62647,44.43327583
nansanhuan_aq#16,43.07709643,140.9051107,47.90301759
nansanhuan_aq#17,43.90344924,140.4407553,51.17605234
nansanhuan_aq#18,44.65654473,138.3575871,54.80535327
nansanhuan_aq#19,45.34287726,139.2542138,57.62953271
nansanhuan_aq#2,18.21649288,65.34831851,91.26975638
nansanhuan_aq#20,45.96836548,140.5366981,59.63025228
nansanhuan_aq#21,46.5384033,141.5558579,61.46912632
nansanhuan_aq#22,47.05790649,140.2354263,62.47203538
nansanhuan_aq#23,47.531355,140.3040698,62.57912351
nansanhuan_aq#24,47.96283165,141.2903365,62.48119505
nansanhuan_aq#25,48.3560573,142.4622356,61.86759047
nansanhuan_aq#26,48.71442296,143.599098,60.65512322
nansanhuan_aq#27,49.041019,144.5197126,59.45895069
nansanhuan_aq#28,49.33866186,145.3308819,58.17624077
nansanhuan_aq#29,49.60991827,146.0791804,56.67738703
nansanhuan_aq#3,21.24074729,75.14548667,83.36985809
nansanhuan_aq#30,49.85712743,146.6876433,55.42511412
nansanhuan_aq#31,50.08242115,147.2352422,54.40091411
nansanhuan_aq#32,50.28774227,147.7809878,53.41858263
nansanhuan_aq#33,50.4748614,148.1898476,52.76755492
nansanhuan_aq#34,50.64539215,148.8285911,52.44898961
nansanhuan_aq#35,50.80080512,149.1461974,52.24054214
nansanhuan_aq#36,50.94244052,149.1744215,52.28783856
nansanhuan_aq#37,51.07151974,149.436146,52.59721577
nansanhuan_aq#38,51.18915592,149.6505189,52.94974113
nansanhuan_aq#39,51.29636348,149.981363,53.40080531
nansanhuan_aq#4,24.00207929,83.85535912,72.69999042
nansanhuan_aq#40,51.39406695,150.2844312,53.97145414
nansanhuan_aq#41,51.48310886,150.3077339,54.48286928
nansanhuan_aq#42,51.56425709,150.2315694,54.95011918
nansanhuan_aq#43,51.63821142,150.3207282,55.41820885
nansanhuan_aq#44,51.7056096,150.4270834,55.76652825
nansanhuan_aq#45,51.76703283,150.5140262,56.00014637
nansanhuan_aq#46,51.82301081,150.462957,56.18537149
nansanhuan_aq#47,51.87402627,150.4883668,56.25657882
nansanhuan_aq#5,26.51934061,92.18182926,63.6139424
nansanhuan_aq#6,28.81354475,98.69041203,56.0251977
nansanhuan_aq#7,30.90437873,104.6758747,47.90858412
nansanhuan_aq#8,32.80985939,111.095849,42.09112698
nansanhuan_aq#9,34.54641685,115.5362973,38.83909733
nongzhanguan_aq#0,9.013657288,42.21628798,131.9927838
nongzhanguan_aq#1,9.013657288,51.42780812,128.0642018
nongzhanguan_aq#10,9.013657288,101.6154609,69.35994761
nongzhanguan_aq#11,9.013657288,104.1331277,67.78766153
nongzhanguan_aq#12,9.013657288,106.3049892,67.39617656
nongzhanguan_aq#13,9.013657288,108.1783256,67.98705019
nongzhanguan_aq#14,9.013657288,109.8011592,69.33471849
nongzhanguan_aq#15,9.013657288,111.2030553,71.20652911
nongzhanguan_aq#16,9.013657288,112.4014181,73.37943696
nongzhanguan_aq#17,9.013657288,113.4432895,75.65289509
nongzhanguan_aq#18,9.013657288,114.3451871,77.85781279
nongzhanguan_aq#19,9.013657288,115.1163121,79.86173696
nongzhanguan_aq#2,9.013657288,60.44871708,121.7871662
nongzhanguan_aq#20,9.013657288,115.7805486,81.5706322
nongzhanguan_aq#21,9.013657288,116.3547655,82.9277881
nongzhanguan_aq#22,9.013657288,116.8485298,83.9104716
nongzhanguan_aq#23,9.013657288,117.2810476,84.52497344
nongzhanguan_aq#24,9.013657288,117.6495688,84.80068062
nongzhanguan_aq#25,9.013657288,117.9663574,84.78375085
nongzhanguan_aq#26,9.013657288,118.2394099,84.53088198
nongzhanguan_aq#27,9.013657288,118.4749566,84.10356943
nongzhanguan_aq#28,9.013657288,118.6782007,83.56313776
nongzhanguan_aq#29,9.013657288,118.8535847,82.9667272
nongzhanguan_aq#3,9.013657288,68.51346195,114.0218538
nongzhanguan_aq#30,9.013657288,119.0049304,82.36431853
nongzhanguan_aq#31,9.013657288,119.1355341,81.79679531
nongzhanguan_aq#32,9.013657288,119.2482411,81.29497448
nongzhanguan_aq#33,9.013657288,119.3454993,80.87948509
nongzhanguan_aq#34,9.013657288,119.4294268,80.56134232
nongzhanguan_aq#35,9.013657288,119.5018521,80.34304671
nongzhanguan_aq#36,9.013657288,119.5643518,80.22003638
nongzhanguan_aq#37,9.013657288,119.6182861,80.18232937
nongzhanguan_aq#38,9.013657288,119.6648267,80.21621166
nongzhanguan_aq#39,9.013657288,119.7049885,80.3058508
nongzhanguan_aq#4,9.013657288,75.54237783,105.563257
nongzhanguan_aq#40,9.013657288,119.7396495,80.43474281
nongzhanguan_aq#41,9.013657288,119.7695578,80.58692861
nongzhanguan_aq#42,9.013657288,119.7953663,80.7479434
nongzhanguan_aq#43,9.013657288,119.8176399,80.90548721
nongzhanguan_aq#44,9.013657288,119.8368612,81.04982522
nongzhanguan_aq#45,9.013657288,119.853448,81.17394282
nongzhanguan_aq#46,9.013657288,119.867762,81.27349175
nongzhanguan_aq#47,9.013657288,119.8801123,81.34657056
nongzhanguan_aq#5,9.013657288,81.62558692,97.10111432
nongzhanguan_aq#6,9.013657288,86.8809952,89.1943953
nongzhanguan_aq#7,9.013657288,91.41587505,82.25925919
nongzhanguan_aq#8,9.013657288,95.32009701,76.56872274
nongzhanguan_aq#9,9.013657288,98.69677159,72.26183489
pingchang_aq#0,24.664163,64.70724729,136.7068559
pingchang_aq#1,24.664163,73.94764767,132.6516075
pingchang_aq#10,24.664163,116.4545577,88.78099481
pingchang_aq#11,24.664163,118.3166026,88.06025009
pingchang_aq#12,24.664163,121.2058492,88.07452319
pingchang_aq#13,24.664163,123.9327144,88.65158896
pingchang_aq#14,24.664163,126.0227137,89.61948702
pingchang_aq#15,24.664163,126.9010256,90.81863724
pingchang_aq#16,24.664163,126.4494349,92.11025618
pingchang_aq#17,24.664163,126.5278166,93.38134053
pingchang_aq#18,24.664163,127.1624712,94.54666396
pingchang_aq#19,24.664163,127.5248023,95.548342
pingchang_aq#2,24.664163,81.99741577,126.9504542
pingchang_aq#20,24.664163,127.4690693,96.35356197
pingchang_aq#21,24.664163,127.9187194,96.95106641
pingchang_aq#22,24.664163,128.5645787,97.34692915
pingchang_aq#23,24.664163,128.7998471,97.56008813
pingchang_aq#24,24.664163,128.674024,97.61800771
pingchang_aq#25,24.664163,128.4544221,97.55274776
pingchang_aq#26,24.664163,128.2620176,97.39762288
pingchang_aq#27,24.664163,128.0915807,97.18455104
pingchang_aq#28,24.664163,127.9096852,96.94211865
pingchang_aq#29,24.664163,127.9584945,96.69433238
pingchang_aq#3,24.664163,89.04384001,120.3905088
pingchang_aq#30,24.664163,127.7597829,96.45998589
pingchang_aq#31,24.664163,127.7067373,96.25254338
pingchang_aq#32,24.664163,127.5649307,96.08042753
pingchang_aq#33,24.664163,127.5484333,95.94759748
pingchang_aq#34,24.664163,127.4798576,95.85430813
pingchang_aq#35,24.664163,127.4470959,95.79795505
pingchang_aq#36,24.664163,127.3482967,95.77392487
pingchang_aq#37,24.664163,127.2504037,95.77638997
pingchang_aq#38,24.664163,127.180696,95.79900402
pingchang_aq#39,24.664163,127.1718536,95.83547214
pingchang_aq#4,24.664163,95.77237424,113.6363489
pingchang_aq#40,24.664163,127.2312111,95.87998477
pingchang_aq#41,24.664163,127.2567296,95.92751593
pingchang_aq#42,24.664163,127.2475619,95.97399666
pingchang_aq#43,24.664163,127.2500032,96.01638019
pingchang_aq#44,24.664163,127.2725594,96.05261961
pingchang_aq#45,24.664163,127.2646158,96.08157988
pingchang_aq#46,24.664163,127.2435932,96.10290583
pingchang_aq#47,24.664163,127.2433076,96.11686564
pingchang_aq#5,24.664163,97.86872047,107.2114985
pingchang_aq#6,24.664163,104.0507992,101.4942133
pingchang_aq#7,24.664163,107.25303,96.72453316
pingchang_aq#8,24.664163,111.7647889,93.01948033
pingchang_aq#9,24.664163,113.7501281,90.39342829
pinggu_aq#0,8.879412101,23.63271688,157.7710061
pinggu_aq#1,9.213136781,31.85253177,153.4012992
pinggu_aq#10,9.613882082,73.19706969,107.2945126
pinggu_aq#11,9.395668195,75.45670453,104.7041772
pinggu_aq#12,9.312070227,77.4396662,103.9155926
pinggu_aq#13,8.828024261,79.179831,103.3975483
pinggu_aq#14,9.179803933,80.70692736,102.4967239
pinggu_aq#15,9.157335722,82.04704369,101.2218694
pinggu_aq#16,8.845533901,83.22307411,102.1847707
pinggu_aq#17,8.186720185,84.25510957,103.9168826
pinggu_aq#18,7.446911361,85.16078102,105.8605969
pinggu_aq#19,8.175328106,85.95556066,108.8088151
pinggu_aq#2,9.192181801,39.18395042,149.3997518
