id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed 
4121362,london_grid_255,2018-05-29 03:00:00,CLOUDY,14.74,1013.2901,93.0,26.32,21.72
4121363,london_grid_256,2018-05-29 03:00:00,CLOUDY,14.41,1009.6613,94.0,25.11,19.39
4121364,london_grid_257,2018-05-29 03:00:00,CLOUDY,14.08,1006.0325,95.0,23.57,17.08
4121365,london_grid_258,2018-05-29 03:00:00,CLOUDY,13.7,1006.2117,96.0,22.87,15.91
4121366,london_grid_259,2018-05-29 03:00:00,CLOUDY,13.31,1006.3909,96.0,22.06,14.74
4121367,london_grid_260,2018-05-29 03:00:00,CLOUDY,13.04,1007.1576,96.0,22.63,14.46
4121368,london_grid_261,2018-05-29 03:00:00,CLOUDY,12.88,1008.5118,96.0,24.57,15.08
4121369,london_grid_262,2018-05-29 03:00:00,CLOUDY,12.72,1009.8661,95.0,26.35,15.71
4121370,london_grid_263,2018-05-29 03:00:00,CLOUDY,12.5,1007.4622,96.0,28.68,17.11
4121371,london_grid_264,2018-05-29 03:00:00,CLOUDY,12.27,1005.0584,97.0,30.65,18.53
4121372,london_grid_265,2018-05-29 03:00:00,CLOUDY,12.19,1004.8203,98.0,31.45,19.35
4121373,london_grid_266,2018-05-29 03:00:00,CLOUDY,12.26,1006.748,97.0,31.3,19.55
4121374,london_grid_267,2018-05-29 03:00:00,CLOUDY,12.32,1008.6757,97.0,31.15,19.76
4121375,london_grid_268,2018-05-29 03:00:00,CLOUDY,12.3,1008.8229,97.0,30.16,19.78
4121376,london_grid_269,2018-05-29 03:00:00,CLOUDY,12.29,1008.9701,97.0,29.18,19.81
4121377,london_grid_270,2018-05-29 03:00:00,CLOUDY,12.26,1008.8306,97.0,28.69,19.8
4121378,london_grid_271,2018-05-29 03:00:00,CLOUDY,12.22,1008.4043,97.0,28.69,19.75
4121379,london_grid_272,2018-05-29 03:00:00,CLOUDY,12.18,1007.9781,97.0,28.69,19.7
4121380,london_grid_273,2018-05-29 03:00:00,CLOUDY,14.64,1015.6005,92.0,32.18,27.28
4121381,london_grid_274,2018-05-29 03:00:00,CLOUDY,14.77,1015.3675,92.0,30.24,25.62
4121382,london_grid_275,2018-05-29 03:00:00,CLOUDY,14.9,1015.1346,92.0,28.04,24.0
4121383,london_grid_276,2018-05-29 03:00:00,CLOUDY,14.81,1013.4494,93.0,26.28,21.95
4121384,london_grid_277,2018-05-29 03:00:00,CLOUDY,14.5,1010.3122,94.0,24.98,19.45
4121385,london_grid_278,2018-05-29 03:00:00,CLOUDY,14.2,1007.1749,95.0,23.3,16.96
4121386,london_grid_279,2018-05-29 03:00:00,CLOUDY,13.86,1007.1365,95.0,22.66,15.63
4121387,london_grid_280,2018-05-29 03:00:00,CLOUDY,13.53,1007.0981,95.0,21.89,14.3
4121388,london_grid_281,2018-05-29 03:00:00,CLOUDY,13.33,1007.8238,95.0,22.47,13.96
4121389,london_grid_282,2018-05-29 03:00:00,CLOUDY,13.26,1009.3137,94.0,24.37,14.62
4121390,london_grid_283,2018-05-29 03:00:00,CLOUDY,13.2,1010.8037,93.0,26.09,15.3
4121391,london_grid_284,2018-05-29 03:00:00,CLOUDY,12.79,1007.7586,95.0,28.0,16.81
4121392,london_grid_285,2018-05-29 03:00:00,CLOUDY,12.38,1004.7135,97.0,29.59,18.34
4121393,london_grid_286,2018-05-29 03:00:00,CLOUDY,12.21,1004.2674,98.0,30.23,19.23
4121394,london_grid_287,2018-05-29 03:00:00,CLOUDY,12.28,1006.4203,97.0,30.11,19.48
4121395,london_grid_288,2018-05-29 03:00:00,CLOUDY,12.34,1008.5733,97.0,30.0,19.72
4121396,london_grid_289,2018-05-29 03:00:00,CLOUDY,12.36,1009.2159,97.0,28.93,19.77
4121397,london_grid_290,2018-05-29 03:00:00,CLOUDY,12.37,1009.8584,97.0,27.86,19.82
4121398,london_grid_291,2018-05-29 03:00:00,CLOUDY,12.36,1010.0261,97.0,27.25,19.82
4121399,london_grid_292,2018-05-29 03:00:00,CLOUDY,12.33,1009.7189,97.0,27.11,19.75
4121400,london_grid_293,2018-05-29 03:00:00,CLOUDY,12.3,1009.4117,97.0,26.96,19.69
4121401,london_grid_294,2018-05-29 03:00:00,CLOUDY,14.64,1015.5557,92.0,32.65,27.38
4121402,london_grid_295,2018-05-29 03:00:00,CLOUDY,14.78,1015.42,92.0,30.52,26.03
4121403,london_grid_296,2018-05-29 03:00:00,CLOUDY,14.93,1015.2843,92.0,28.17,24.72
4121404,london_grid_297,2018-05-29 03:00:00,CLOUDY,14.86,1013.8897,93.0,26.41,22.64
4121405,london_grid_298,2018-05-29 03:00:00,CLOUDY,14.59,1011.2363,94.0,25.24,19.78
4121406,london_grid_299,2018-05-29 03:00:00,CLOUDY,14.32,1008.5829,95.0,23.66,16.93
4121407,london_grid_300,2018-05-29 03:00:00,CLOUDY,14.03,1008.0709,94.0,23.25,15.49
4121408,london_grid_301,2018-05-29 03:00:00,CLOUDY,13.74,1007.5589,94.0,22.74,14.05
4121409,london_grid_302,2018-05-29 03:00:00,CLOUDY,13.66,1008.2322,93.0,23.36,13.62
4121410,london_grid_303,2018-05-29 03:00:00,CLOUDY,13.79,1010.0907,91.0,25.08,14.21
4121411,london_grid_304,2018-05-29 03:00:00,CLOUDY,13.92,1011.9492,89.0,26.65,14.81
4121412,london_grid_305,2018-05-29 03:00:00,CLOUDY,13.26,1008.5995,92.0,27.61,16.4
4121413,london_grid_306,2018-05-29 03:00:00,CLOUDY,12.59,1005.2498,96.0,28.4,17.99
4121414,london_grid_307,2018-05-29 03:00:00,CLOUDY,12.28,1004.5003,97.0,28.69,18.94
4121415,london_grid_308,2018-05-29 03:00:00,CLOUDY,12.31,1006.3512,97.0,28.59,19.26
4121416,london_grid_309,2018-05-29 03:00:00,CLOUDY,12.34,1008.2021,97.0,28.5,19.58
4121417,london_grid_310,2018-05-29 03:00:00,CLOUDY,12.39,1009.2338,97.0,27.49,19.67
4121418,london_grid_311,2018-05-29 03:00:00,CLOUDY,12.44,1010.2655,97.0,26.5,19.75
4121419,london_grid_312,2018-05-29 03:00:00,CLOUDY,12.45,1010.8453,96.0,25.87,19.77
4121420,london_grid_313,2018-05-29 03:00:00,CLOUDY,12.44,1010.9733,96.0,25.61,19.7
4121421,london_grid_314,2018-05-29 03:00:00,CLOUDY,12.42,1011.1013,96.0,25.34,19.64
4121422,london_grid_315,2018-05-29 03:00:00,CLOUDY,14.64,1015.5109,92.0,33.11,27.49
4121423,london_grid_316,2018-05-29 03:00:00,CLOUDY,14.8,1015.4725,92.0,30.79,26.44
4121424,london_grid_317,2018-05-29 03:00:00,CLOUDY,14.96,1015.434,92.0,28.28,25.43
4121425,london_grid_318,2018-05-29 03:00:00,CLOUDY,14.92,1014.33,92.0,26.53,23.33
4121426,london_grid_319,2018-05-29 03:00:00,CLOUDY,14.68,1012.1605,93.0,25.48,20.11
4121427,london_grid_320,2018-05-29 03:00:00,CLOUDY,14.44,1009.9909,94.0,24.03,16.9
4121428,london_grid_321,2018-05-29 03:00:00,CLOUDY,14.2,1009.0053,94.0,23.85,15.35
4121429,london_grid_322,2018-05-29 03:00:00,CLOUDY,13.96,1008.0197,94.0,23.62,13.8
4121430,london_grid_323,2018-05-29 03:00:00,CLOUDY,14.0,1008.6405,92.0,24.3,13.28
4121431,london_grid_324,2018-05-29 03:00:00,CLOUDY,14.32,1010.8677,88.0,25.83,13.79
4121432,london_grid_325,2018-05-29 03:00:00,CLOUDY,14.64,1013.0948,84.0,27.25,14.32
4121433,london_grid_326,2018-05-29 03:00:00,CLOUDY,13.72,1009.4405,90.0,27.2,15.98
4121434,london_grid_327,2018-05-29 03:00:00,CLOUDY,12.8,1005.7861,95.0,27.16,17.65
4121435,london_grid_328,2018-05-29 03:00:00,CLOUDY,12.34,1004.7333,97.0,27.11,18.67
4121436,london_grid_329,2018-05-29 03:00:00,CLOUDY,12.34,1006.2821,97.0,27.04,19.06
4121437,london_grid_330,2018-05-29 03:00:00,CLOUDY,12.34,1007.8309,97.0,26.97,19.46
4121438,london_grid_331,2018-05-29 03:00:00,CLOUDY,12.42,1009.2517,97.0,26.05,19.57
4121439,london_grid_332,2018-05-29 03:00:00,CLOUDY,12.5,1010.6725,97.0,25.13,19.69
4121440,london_grid_333,2018-05-29 03:00:00,CLOUDY,12.54,1011.6645,96.0,24.49,19.73
4121441,london_grid_334,2018-05-29 03:00:00,CLOUDY,12.54,1012.2277,96.0,24.11,19.67
4121442,london_grid_335,2018-05-29 03:00:00,CLOUDY,12.54,1012.7909,96.0,23.72,19.61
4121443,london_grid_336,2018-05-29 03:00:00,CLOUDY,14.6,1015.4469,92.0,33.81,27.66
4121444,london_grid_337,2018-05-29 03:00:00,CLOUDY,14.78,1015.4443,92.0,31.54,26.69
4121445,london_grid_338,2018-05-29 03:00:00,CLOUDY,14.95,1015.4417,91.0,29.11,25.75
4121446,london_grid_339,2018-05-29 03:00:00,CLOUDY,14.92,1014.275,92.0,27.46,23.68
4121447,london_grid_340,2018-05-29 03:00:00,CLOUDY,14.68,1011.9441,93.0,26.55,20.43
4121448,london_grid_341,2018-05-29 03:00:00,CLOUDY,14.44,1009.6133,94.0,25.3,17.18
4121449,london_grid_342,2018-05-29 03:00:00,CLOUDY,14.28,1008.3128,93.0,25.48,15.6
4121450,london_grid_343,2018-05-29 03:00:00,CLOUDY,14.12,1007.0123,93.0,25.7,14.02
4121451,london_grid_344,2018-05-29 03:00:00,CLOUDY,14.22,1007.7406,90.0,26.28,13.42
4121452,london_grid_345,2018-05-29 03:00:00,CLOUDY,14.59,1010.4977,87.0,27.15,13.79
4121453,london_grid_346,2018-05-29 03:00:00,CLOUDY,14.96,1013.2548,83.0,27.98,14.16
4121454,london_grid_347,2018-05-29 03:00:00,CLOUDY,13.94,1010.2379,88.0,26.8,15.62
4121455,london_grid_348,2018-05-29 03:00:00,CLOUDY,12.93,1007.221,94.0,25.81,17.08
4121456,london_grid_349,2018-05-29 03:00:00,CLOUDY,12.4,1006.2066,97.0,25.29,18.05
4121457,london_grid_350,2018-05-29 03:00:00,CLOUDY,12.35,1007.1947,97.0,25.1,18.52
4121458,london_grid_351,2018-05-29 03:00:00,CLOUDY,12.3,1008.1829,98.0,24.92,18.99
4121459,london_grid_352,2018-05-29 03:00:00,CLOUDY,12.41,1009.7675,97.0,24.21,19.12
4121460,london_grid_353,2018-05-29 03:00:00,CLOUDY,12.52,1011.3522,97.0,23.51,19.26
4121461,london_grid_354,2018-05-29 03:00:00,CLOUDY,12.58,1012.5016,96.0,23.02,19.3
4121462,london_grid_355,2018-05-29 03:00:00,CLOUDY,12.58,1013.2158,96.0,22.74,19.26
4121463,london_grid_356,2018-05-29 03:00:00,CLOUDY,12.58,1013.9301,96.0,22.45,19.22
4121464,london_grid_357,2018-05-29 03:00:00,CLOUDY,14.56,1015.3829,91.0,34.5,27.84
4121465,london_grid_358,2018-05-29 03:00:00,CLOUDY,14.75,1015.4162,91.0,32.28,26.94
4121466,london_grid_359,2018-05-29 03:00:00,CLOUDY,14.94,1015.4494,91.0,29.91,26.08
4121467,london_grid_360,2018-05-29 03:00:00,CLOUDY,14.92,1014.22,92.0,28.36,24.03
4121468,london_grid_361,2018-05-29 03:00:00,CLOUDY,14.68,1011.7278,93.0,27.58,20.75
4121469,london_grid_362,2018-05-29 03:00:00,CLOUDY,14.44,1009.2357,94.0,26.52,17.47
4121470,london_grid_363,2018-05-29 03:00:00,CLOUDY,14.36,1007.6203,93.0,27.05,15.87
4121471,london_grid_364,2018-05-29 03:00:00,CLOUDY,14.28,1006.0049,92.0,27.7,14.27
4121472,london_grid_365,2018-05-29 03:00:00,CLOUDY,14.45,1006.8408,89.0,28.22,13.57
4121473,london_grid_366,2018-05-29 03:00:00,CLOUDY,14.86,1010.1278,85.0,28.48,13.79
4121474,london_grid_367,2018-05-29 03:00:00,CLOUDY,15.28,1013.4148,81.0,28.74,14.0
4121475,london_grid_368,2018-05-29 03:00:00,CLOUDY,14.17,1011.0353,87.0,26.38,15.25
4121476,london_grid_369,2018-05-29 03:00:00,CLOUDY,13.06,1008.6558,93.0,24.38,16.53
4121477,london_grid_370,2018-05-29 03:00:00,CLOUDY,12.45,1007.6798,97.0,23.34,17.45
4121478,london_grid_371,2018-05-29 03:00:00,CLOUDY,12.36,1008.1074,97.0,23.05,18.0
4121479,london_grid_372,2018-05-29 03:00:00,CLOUDY,12.26,1008.5349,98.0,22.77,18.56
4121480,london_grid_373,2018-05-29 03:00:00,CLOUDY,12.4,1010.2833,97.0,22.29,18.69
4121481,london_grid_374,2018-05-29 03:00:00,CLOUDY,12.55,1012.0318,97.0,21.82,18.83
4121482,london_grid_375,2018-05-29 03:00:00,CLOUDY,12.62,1013.3387,96.0,21.49,18.89
4121483,london_grid_376,2018-05-29 03:00:00,CLOUDY,12.62,1014.204,96.0,21.31,18.87
4121484,london_grid_377,2018-05-29 03:00:00,CLOUDY,12.62,1015.0693,96.0,21.13,18.85
4121485,london_grid_378,2018-05-29 03:00:00,CLOUDY,14.54,1015.3573,91.0,35.09,28.1
4121486,london_grid_379,2018-05-29 03:00:00,CLOUDY,14.72,1015.3112,91.0,32.93,27.24
4121487,london_grid_380,2018-05-29 03:00:00,CLOUDY,14.91,1015.2651,91.0,30.64,26.42
4121488,london_grid_381,2018-05-29 03:00:00,CLOUDY,14.89,1013.9602,91.0,29.16,24.39
4121489,london_grid_382,2018-05-29 03:00:00,CLOUDY,14.66,1011.3963,92.0,28.47,21.11
4121490,london_grid_383,2018-05-29 03:00:00,CLOUDY,14.44,1008.8325,94.0,27.54,17.84
4121491,london_grid_384,2018-05-29 03:00:00,CLOUDY,14.41,1007.0072,92.0,28.27,16.25
4121492,london_grid_385,2018-05-29 03:00:00,CLOUDY,14.38,1005.1819,91.0,29.17,14.67
4121493,london_grid_386,2018-05-29 03:00:00,CLOUDY,14.57,1006.1291,88.0,29.6,13.86
4121494,london_grid_387,2018-05-29 03:00:00,CLOUDY,15.0,1009.8488,84.0,29.41,13.81
4121495,london_grid_388,2018-05-29 03:00:00,CLOUDY,15.42,1013.5685,81.0,29.22,13.77
4121496,london_grid_389,2018-05-29 03:00:00,CLOUDY,14.26,1011.6203,87.0,25.88,14.86
4121497,london_grid_390,2018-05-29 03:00:00,CLOUDY,13.1,1009.6722,93.0,23.01,15.99
4121498,london_grid_391,2018-05-29 03:00:00,CLOUDY,12.45,1008.6584,97.0,21.49,16.86
4121499,london_grid_392,2018-05-29 03:00:00,CLOUDY,12.3,1008.579,97.0,21.06,17.44
4121500,london_grid_393,2018-05-29 03:00:00,CLOUDY,12.16,1008.4997,98.0,20.65,18.02
4121501,london_grid_394,2018-05-29 03:00:00,CLOUDY,12.32,1010.5105,98.0,20.39,18.11
4121502,london_grid_395,2018-05-29 03:00:00,CLOUDY,12.48,1012.5214,97.0,20.13,18.2
4121503,london_grid_396,2018-05-29 03:00:00,CLOUDY,12.56,1014.005,97.0,19.99,18.25
4121504,london_grid_397,2018-05-29 03:00:00,CLOUDY,12.56,1014.9611,96.0,19.99,18.27
4121505,london_grid_398,2018-05-29 03:00:00,CLOUDY,12.56,1015.9173,96.0,19.98,18.28
4121506,london_grid_399,2018-05-29 03:00:00,CLOUDY,14.54,1015.3701,91.0,35.59,28.45
4121507,london_grid_400,2018-05-29 03:00:00,CLOUDY,14.69,1015.1294,91.0,33.5,27.59
4121508,london_grid_401,2018-05-29 03:00:00,CLOUDY,14.84,1014.8888,91.0,31.29,26.77
4121509,london_grid_402,2018-05-29 03:00:00,CLOUDY,14.82,1013.4955,91.0,29.86,24.76
4121510,london_grid_403,2018-05-29 03:00:00,CLOUDY,14.63,1010.9496,92.0,29.22,21.52
4121511,london_grid_404,2018-05-29 03:00:00,CLOUDY,14.44,1008.4037,93.0,28.34,18.29
4121512,london_grid_405,2018-05-29 03:00:00,CLOUDY,14.42,1006.4734,92.0,29.13,16.75
4121513,london_grid_406,2018-05-29 03:00:00,CLOUDY,14.41,1004.5432,90.0,30.09,15.21
4121514,london_grid_407,2018-05-29 03:00:00,CLOUDY,14.6,1005.6056,88.0,30.41,14.25
4121515,london_grid_408,2018-05-29 03:00:00,CLOUDY,14.99,1009.6606,84.0,29.92,13.87
4121516,london_grid_409,2018-05-29 03:00:00,CLOUDY,15.38,1013.7157,81.0,29.41,13.48
4121517,london_grid_410,2018-05-29 03:00:00,CLOUDY,14.22,1011.9928,87.0,25.31,14.44
4121518,london_grid_411,2018-05-29 03:00:00,CLOUDY,13.06,1010.2699,93.0,21.73,15.46
4121519,london_grid_412,2018-05-29 03:00:00,CLOUDY,12.38,1009.1422,97.0,19.77,16.27
4121520,london_grid_413,2018-05-29 03:00:00,CLOUDY,12.19,1008.6098,98.0,19.12,16.83
4121521,london_grid_414,2018-05-29 03:00:00,CLOUDY,12.0,1008.0772,99.0,18.51,17.39
4121522,london_grid_415,2018-05-29 03:00:00,CLOUDY,12.16,1010.4491,98.0,18.44,17.38
4121523,london_grid_416,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.32,1012.821,98.0,18.38,17.36
4121524,london_grid_417,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.4,1014.5003,97.0,18.48,17.39
4121525,london_grid_418,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.4,1015.4872,97.0,18.73,17.46
4121526,london_grid_419,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.4,1016.4741,97.0,18.97,17.53
4121527,london_grid_420,2018-05-29 03:00:00,CLOUDY,14.54,1015.3829,91.0,36.07,28.8
4121528,london_grid_421,2018-05-29 03:00:00,CLOUDY,14.66,1014.9477,91.0,34.06,27.95
4121529,london_grid_422,2018-05-29 03:00:00,CLOUDY,14.78,1014.5125,91.0,31.92,27.12
4121530,london_grid_423,2018-05-29 03:00:00,CLOUDY,14.76,1013.0308,91.0,30.55,25.13
4121531,london_grid_424,2018-05-29 03:00:00,CLOUDY,14.6,1010.5028,92.0,29.93,21.93
4121532,london_grid_425,2018-05-29 03:00:00,CLOUDY,14.44,1007.9748,93.0,29.11,18.73
4121533,london_grid_426,2018-05-29 03:00:00,CLOUDY,14.44,1005.9397,91.0,29.95,17.25
4121534,london_grid_427,2018-05-29 03:00:00,CLOUDY,14.44,1003.9045,89.0,30.95,15.76
4121535,london_grid_428,2018-05-29 03:00:00,CLOUDY,14.62,1005.0821,87.0,31.18,14.66
4121536,london_grid_429,2018-05-29 03:00:00,CLOUDY,14.98,1009.4725,84.0,30.44,13.92
4121537,london_grid_430,2018-05-29 03:00:00,CLOUDY,15.34,1013.8629,81.0,29.61,13.2
4121538,london_grid_431,2018-05-29 03:00:00,CLOUDY,14.18,1012.3653,87.0,24.69,14.02
4121539,london_grid_432,2018-05-29 03:00:00,CLOUDY,13.02,1010.8677,93.0,20.35,14.94
4121540,london_grid_433,2018-05-29 03:00:00,CLOUDY,12.32,1009.6261,97.0,17.92,15.7
4121541,london_grid_434,2018-05-29 03:00:00,CLOUDY,12.08,1008.6405,98.0,17.03,16.24
4121542,london_grid_435,2018-05-29 03:00:00,CLOUDY,11.84,1007.6548,99.0,16.21,16.78
4121543,london_grid_436,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.0,1010.3877,99.0,16.33,16.66
4121544,london_grid_437,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.16,1013.1205,98.0,16.46,16.54
4121545,london_grid_438,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.24,1014.9957,98.0,16.8,16.53
4121546,london_grid_439,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.24,1016.0133,98.0,17.34,16.66
4121547,london_grid_440,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.24,1017.0309,98.0,17.88,16.78
4121548,london_grid_441,2018-05-29 03:00:00,CLOUDY,14.5,1015.3637,91.0,35.79,29.25
4121549,london_grid_442,2018-05-29 03:00:00,CLOUDY,14.64,1014.7109,90.0,33.88,28.15
4121550,london_grid_443,2018-05-29 03:00:00,CLOUDY,14.77,1014.0581,90.0,31.82,27.08
4121551,london_grid_444,2018-05-29 03:00:00,CLOUDY,14.76,1012.4856,90.0,30.4,25.07
4121552,london_grid_445,2018-05-29 03:00:00,CLOUDY,14.6,1009.9934,92.0,29.61,22.09
4121553,london_grid_446,2018-05-29 03:00:00,CLOUDY,14.44,1007.5012,93.0,28.57,19.11
4121554,london_grid_447,2018-05-29 03:00:00,CLOUDY,14.39,1006.0805,91.0,29.12,17.52
4121555,london_grid_448,2018-05-29 03:00:00,CLOUDY,14.34,1004.6597,90.0,29.78,15.94
4121556,london_grid_449,2018-05-29 03:00:00,CLOUDY,14.48,1005.9128,88.0,29.79,14.7
4121557,london_grid_450,2018-05-29 03:00:00,CLOUDY,14.81,1009.8398,85.0,28.97,13.81
4121558,london_grid_451,2018-05-29 03:00:00,CLOUDY,15.14,1013.7669,82.0,28.05,12.92
4121559,london_grid_452,2018-05-29 03:00:00,CLOUDY,14.03,1012.149,88.0,23.12,13.69
4121560,london_grid_453,2018-05-29 03:00:00,CLOUDY,12.92,1010.5311,94.0,18.75,14.56
4121561,london_grid_454,2018-05-29 03:00:00,CLOUDY,12.25,1009.3765,97.0,16.4,15.28
4121562,london_grid_455,2018-05-29 03:00:00,CLOUDY,12.02,1008.6853,98.0,15.71,15.79
4121563,london_grid_456,2018-05-29 03:00:00,CLOUDY,11.8,1007.9941,99.0,15.07,16.3
4121564,london_grid_457,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,11.94,1010.3608,99.0,15.51,16.2
4121565,london_grid_458,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.08,1012.7638,98.0,15.87,15.99
4121566,london_grid_459,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.18,1014.5451,98.0,16.64,16.12
4121567,london_grid_460,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.21,1015.8136,98.0,17.56,16.29
4121568,london_grid_461,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.24,1017.0821,98.0,18.46,16.46
4121569,london_grid_462,2018-05-29 03:00:00,CLOUDY,14.46,1015.3445,90.0,35.51,29.7
4121570,london_grid_463,2018-05-29 03:00:00,CLOUDY,14.61,1014.4741,90.0,33.7,28.35
4121571,london_grid_464,2018-05-29 03:00:00,CLOUDY,14.76,1013.6037,89.0,31.72,27.03
4121572,london_grid_465,2018-05-29 03:00:00,CLOUDY,14.76,1011.9403,90.0,30.25,25.0
4121573,london_grid_466,2018-05-29 03:00:00,CLOUDY,14.6,1009.484,91.0,29.29,22.25
4121574,london_grid_467,2018-05-29 03:00:00,CLOUDY,14.44,1007.0277,92.0,28.06,19.5
4121575,london_grid_468,2018-05-29 03:00:00,CLOUDY,14.34,1006.2213,92.0,28.32,17.81
4121576,london_grid_469,2018-05-29 03:00:00,CLOUDY,14.25,1005.4149,91.0,28.64,16.12
4121577,london_grid_470,2018-05-29 03:00:00,CLOUDY,14.35,1006.7435,89.0,28.41,14.75
4121578,london_grid_471,2018-05-29 03:00:00,CLOUDY,14.64,1010.2072,87.0,27.49,13.7
4121579,london_grid_472,2018-05-29 03:00:00,CLOUDY,14.94,1013.6709,84.0,26.42,12.65
4121580,london_grid_473,2018-05-29 03:00:00,CLOUDY,13.88,1011.9326,89.0,21.48,13.38
4121581,london_grid_474,2018-05-29 03:00:00,CLOUDY,12.81,1010.1944,95.0,17.07,14.19
4121582,london_grid_475,2018-05-29 03:00:00,CLOUDY,12.18,1009.1269,98.0,14.8,14.87
4121583,london_grid_476,2018-05-29 03:00:00,CLOUDY,11.97,1008.7301,98.0,14.32,15.35
4121584,london_grid_477,2018-05-29 03:00:00,CLOUDY,11.76,1008.3333,99.0,13.86,15.83
4121585,london_grid_478,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,11.89,1010.3339,99.0,14.64,15.74
4121586,london_grid_479,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.02,1012.3346,98.0,15.42,15.65
4121587,london_grid_480,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.11,1014.0946,98.0,16.48,15.71
4121588,london_grid_481,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.18,1015.6139,98.0,17.78,15.92
4121589,london_grid_482,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.24,1017.1333,98.0,19.05,16.14
4121590,london_grid_483,2018-05-29 03:00:00,CLOUDY,14.42,1015.2997,90.0,34.98,30.1
4121591,london_grid_484,2018-05-29 03:00:00,CLOUDY,14.57,1014.5176,90.0,33.17,28.75
4121592,london_grid_485,2018-05-29 03:00:00,CLOUDY,14.72,1013.7355,89.0,31.18,27.43
4121593,london_grid_486,2018-05-29 03:00:00,CLOUDY,14.74,1012.1496,90.0,29.67,25.4
4121594,london_grid_487,2018-05-29 03:00:00,CLOUDY,14.63,1009.7598,90.0,28.62,22.66
4121595,london_grid_488,2018-05-29 03:00:00,CLOUDY,14.52,1007.3701,91.0,27.29,19.93
4121596,london_grid_489,2018-05-29 03:00:00,CLOUDY,14.37,1006.7698,91.0,27.27,18.15
4121597,london_grid_490,2018-05-29 03:00:00,CLOUDY,14.22,1006.1694,91.0,27.24,16.37
4121598,london_grid_491,2018-05-29 03:00:00,CLOUDY,14.24,1007.4718,90.0,26.68,14.91
4121599,london_grid_492,2018-05-29 03:00:00,CLOUDY,14.44,1010.677,88.0,25.44,13.78
4121600,london_grid_493,2018-05-29 03:00:00,CLOUDY,14.64,1013.8821,86.0,23.98,12.66
4121601,london_grid_494,2018-05-29 03:00:00,CLOUDY,13.69,1012.149,90.0,19.5,13.28
4121602,london_grid_495,2018-05-29 03:00:00,CLOUDY,12.74,1010.4158,95.0,15.45,13.98
4121603,london_grid_496,2018-05-29 03:00:00,CLOUDY,12.16,1009.3758,98.0,13.48,14.57
4121604,london_grid_497,2018-05-29 03:00:00,CLOUDY,11.97,1009.029,98.0,13.29,15.02
4121605,london_grid_498,2018-05-29 03:00:00,CLOUDY,11.78,1008.6821,99.0,13.12,15.47
4121606,london_grid_499,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,11.88,1010.3013,98.0,14.26,15.4
4121607,london_grid_500,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,11.99,1011.9205,98.0,15.41,15.34
4121608,london_grid_501,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.08,1013.5717,98.0,16.83,15.42
4121609,london_grid_502,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.16,1015.2549,98.0,18.46,15.66
4121610,london_grid_503,2018-05-29 03:00:00,PARTLY_CLOUDY_DAY,12.24,1016.9381,98.0,20.05,15.91
4121611,london_grid_504,2018-05-29 03:00:00,CLOUDY,14.38,1015.2293,90.0,34.2,30.47
4121612,london_grid_505,2018-05-29 03:00:00,CLOUDY,14.52,1014.8414,90.0,32.29,29.35
4121613,london_grid_506,2018-05-29 03:00:00,CLOUDY,14.65,1014.4536,90.0,30.22,28.27
4121614,london_grid_507,2018-05-29 03:00:00,CLOUDY,14.71,1013.1134,90.0,28.69,26.27
4121615,london_grid_508,2018-05-29 03:00:00,CLOUDY,14.7,1010.8209,90.0,27.63,23.33
4121616,london_grid_509,2018-05-29 03:00:00,CLOUDY,14.68,1008.5285,90.0,26.27,20.41
4121617,london_grid_510,2018-05-29 03:00:00,CLOUDY,14.46,1007.7259,91.0,25.98,18.55
4121618,london_grid_511,2018-05-29 03:00:00,CLOUDY,14.25,1006.9233,91.0,25.63,16.69
4121619,london_grid_512,2018-05-29 03:00:00,CLOUDY,14.16,1008.0978,91.0,24.65,15.2
4121620,london_grid_513,2018-05-29 03:00:00,CLOUDY,14.2,1011.2491,90.0,22.93,14.08
